data,categoria_modelo,qtd,receita
2018-01-28,presente_geral,12,2644.32
2018-01-28,presente_perfume,4,329.78000000000003
2018-01-29,baby,2,943.79
2018-01-29,bebidas,2,94.98
2018-01-29,beleza,22,3566.99
2018-01-29,brinquedos,4,424.88
2018-01-29,esportes,40,4848.62
2018-01-29,pet,1,159.9
2018-01-29,presente_acessorio,1,59.0
2018-01-29,presente_geral,20,2550.65
2018-01-29,presente_perfume,5,265.86
2018-01-30,alimentos,1,27.9
2018-01-30,baby,5,254.87
2018-01-30,bebidas,4,118.6
2018-01-30,beleza,15,1746.6599999999999
2018-01-30,brinquedos,6,311.8
2018-01-30,esportes,31,3133.77
2018-01-30,pet,2,142.88
2018-01-30,presente_acessorio,4,131.19
2018-01-30,presente_geral,24,3590.8199999999997
2018-01-30,presente_perfume,5,618.36
2018-01-31,baby,2,349.99
2018-01-31,beleza,15,1526.93
2018-01-31,brinquedos,2,144.99
2018-01-31,esportes,31,2719.81
2018-01-31,pet,2,318.8
2018-01-31,presente_acessorio,5,495.1
2018-01-31,presente_geral,28,5556.1
2018-01-31,presente_perfume,12,1144.03
2018-02-01,alimentos,3,179.7
2018-02-01,baby,5,366.83
2018-02-01,bebidas,2,66.98
2018-02-01,beleza,24,3712.79
2018-02-01,brinquedos,4,339.78
2018-02-01,esportes,17,2094.46
2018-02-01,pet,1,155.0
2018-02-01,presente_acessorio,4,148.0
2018-02-01,presente_geral,27,6050.16
2018-02-01,presente_perfume,7,584.6700000000001
2018-02-02,alimentos,5,97.44999999999999
2018-02-02,baby,5,420.77
2018-02-02,beleza,17,3837.52
2018-02-02,brinquedos,5,455.39
2018-02-02,esportes,18,1884.3
2018-02-02,pet,1,59.0
2018-02-02,presente_acessorio,1,41.3
2018-02-02,presente_geral,13,1695.97
2018-02-02,presente_perfume,11,905.8199999999999
2018-02-03,baby,1,109.9
2018-02-03,beleza,14,1080.67
2018-02-03,brinquedos,4,194.70000000000002
2018-02-03,esportes,17,1841.84
2018-02-03,pet,9,916.29
2018-02-03,presente_acessorio,2,70.2
2018-02-03,presente_flores,1,17.6
2018-02-03,presente_geral,12,2829.69
2018-02-03,presente_perfume,6,458.18
2018-02-04,alimentos_bebidas,1,53.4
2018-02-04,baby,2,151.99
2018-02-04,bebidas,1,47.49
2018-02-04,beleza,23,2377.28
2018-02-04,brinquedos,4,757.17
2018-02-04,esportes,20,2450.67
2018-02-04,presente_acessorio,4,196.1
2018-02-04,presente_geral,13,2023.53
2018-02-04,presente_perfume,9,642.01
2018-02-05,alimentos,1,56.97
2018-02-05,alimentos_bebidas,4,87.87
2018-02-05,baby,8,951.8
2018-02-05,beleza,24,4020.13
2018-02-05,brinquedos,10,1125.8899999999999
2018-02-05,esportes,28,3408.76
2018-02-05,pet,4,303.9
2018-02-05,presente_acessorio,4,154.9
2018-02-05,presente_geral,12,1872.6200000000001
2018-02-05,presente_perfume,7,612.76
2018-02-06,baby,8,681.49
2018-02-06,bebidas,1,47.49
2018-02-06,beleza,24,1774.06
2018-02-06,brinquedos,7,645.78
2018-02-06,esportes,32,4003.5
2018-02-06,pet,2,104.0
2018-02-06,presente_acessorio,8,1477.08
2018-02-06,presente_geral,21,4547.71
2018-02-06,presente_perfume,14,2132.27
2018-02-07,alimentos,1,56.97
2018-02-07,baby,9,1135.78
2018-02-07,bebidas,1,623.0
2018-02-07,beleza,25,3539.65
2018-02-07,brinquedos,6,893.49
2018-02-07,esportes,24,3150.7799999999997
2018-02-07,pet,2,198.9
2018-02-07,presente_acessorio,2,118.0
2018-02-07,presente_flores,1,65.9
2018-02-07,presente_geral,17,2317.84
2018-02-07,presente_perfume,4,448.53000000000003
2018-02-08,alimentos_bebidas,1,54.0
2018-02-08,baby,7,652.4300000000001
2018-02-08,bebidas,1,47.49
2018-02-08,beleza,21,2257.27
2018-02-08,brinquedos,5,281.5
2018-02-08,esportes,26,2625.89
2018-02-08,pet,2,154.0
2018-02-08,presente_acessorio,4,239.19
2018-02-08,presente_geral,14,2383.69
2018-02-08,presente_perfume,7,659.32
2018-02-09,baby,6,336.7
2018-02-09,bebidas,2,94.98
2018-02-09,beleza,27,3782.51
2018-02-09,brinquedos,1,38.25
2018-02-09,esportes,14,1838.59
2018-02-09,pet,4,624.99
2018-02-09,presente_acessorio,1,37.9
2018-02-09,presente_flores,1,24.99
2018-02-09,presente_geral,19,3657.65
2018-02-09,presente_perfume,5,660.79
2018-02-10,alimentos,1,27.9
2018-02-10,alimentos_bebidas,1,40.8
2018-02-10,baby,1,169.9
2018-02-10,beleza,10,1150.22
2018-02-10,brinquedos,1,10.99
2018-02-10,esportes,21,3789.69
2018-02-10,pet,6,537.2
2018-02-10,presente_acessorio,5,409.8
2018-02-10,presente_geral,11,2537.7799999999997
2018-02-10,presente_perfume,5,603.59
2018-02-11,alimentos_bebidas,2,99.8
2018-02-11,baby,1,149.99
2018-02-11,beleza,15,1920.99
2018-02-11,brinquedos,2,112.0
2018-02-11,esportes,16,3049.19
2018-02-11,pet,2,159.89000000000001
2018-02-11,presente_acessorio,3,278.9
2018-02-11,presente_geral,9,2074.96
2018-02-11,presente_perfume,7,470.33000000000004
2018-02-12,alimentos_bebidas,1,54.0
2018-02-12,baby,6,395.58000000000004
2018-02-12,beleza,22,2302.81
2018-02-12,brinquedos,6,545.69
2018-02-12,esportes,17,2357.06
2018-02-12,pet,4,344.5
2018-02-12,presente_acessorio,2,118.99000000000001
2018-02-12,presente_geral,14,2991.55
2018-02-12,presente_perfume,8,885.49
2018-02-13,baby,6,787.5899999999999
2018-02-13,bebidas,1,47.49
2018-02-13,beleza,25,3066.0
2018-02-13,brinquedos,9,860.5799999999999
2018-02-13,esportes,22,2786.38
2018-02-13,pet,5,311.05
2018-02-13,presente_acessorio,1,29.99
2018-02-13,presente_geral,15,2148.75
2018-02-13,presente_perfume,7,744.77
2018-02-14,baby,5,256.74
2018-02-14,bebidas,3,152.98000000000002
2018-02-14,beleza,43,5263.31
2018-02-14,brinquedos,3,230.99
2018-02-14,esportes,22,3613.07
2018-02-14,pet,6,630.59
2018-02-14,presente_acessorio,6,263.1
2018-02-14,presente_geral,10,1748.86
2018-02-14,presente_perfume,14,1654.91
2018-02-15,alimentos,3,133.93
2018-02-15,baby,6,462.59000000000003
2018-02-15,bebidas,3,142.47
2018-02-15,beleza,27,4620.41
2018-02-15,brinquedos,9,869.88
2018-02-15,esportes,25,3248.47
2018-02-15,pet,3,284.70000000000005
2018-02-15,presente_acessorio,3,514.19
2018-02-15,presente_geral,22,3151.2799999999997
2018-02-15,presente_perfume,8,1107.41
2018-02-16,alimentos_bebidas,1,60.0
2018-02-16,baby,4,1443.89
2018-02-16,bebidas,1,47.49
2018-02-16,beleza,19,3181.46
2018-02-16,brinquedos,1,59.9
2018-02-16,esportes,16,1611.24
2018-02-16,pet,8,552.89
2018-02-16,presente_acessorio,8,352.89
2018-02-16,presente_geral,21,1803.26
2018-02-16,presente_perfume,3,321.8
2018-02-17,alimentos,2,111.97
2018-02-17,baby,5,1525.78
2018-02-17,bebidas,4,189.96
2018-02-17,beleza,13,1225.21
2018-02-17,brinquedos,2,163.9
2018-02-17,esportes,19,2281.78
2018-02-17,pet,2,194.7
2018-02-17,presente_acessorio,2,80.89
2018-02-17,presente_geral,22,4972.38
2018-02-17,presente_perfume,4,338.99
2018-02-18,alimentos,2,84.87
2018-02-18,baby,11,942.36
2018-02-18,bebidas,1,47.49
2018-02-18,beleza,22,1890.4099999999999
2018-02-18,brinquedos,5,663.79
2018-02-18,esportes,24,1336.08
2018-02-18,pet,2,123.9
2018-02-18,presente_acessorio,1,35.0
2018-02-18,presente_flores,1,25.99
2018-02-18,presente_geral,12,2715.84
2018-02-18,presente_perfume,9,817.57
2018-02-19,alimentos,3,225.70000000000002
2018-02-19,alimentos_bebidas,1,54.0
2018-02-19,baby,10,920.25
2018-02-19,bebidas,1,47.49
2018-02-19,beleza,17,1435.93
2018-02-19,brinquedos,5,398.59000000000003
2018-02-19,esportes,23,2457.25
2018-02-19,pet,5,676.59
2018-02-19,presente_acessorio,2,86.9
2018-02-19,presente_geral,21,2488.31
2018-02-19,presente_perfume,6,381.67
2018-02-20,alimentos,1,27.9
2018-02-20,baby,7,633.86
2018-02-20,beleza,28,3456.05
2018-02-20,brinquedos,4,475.88
2018-02-20,esportes,31,2592.63
2018-02-20,pet,4,468.9
2018-02-20,presente_acessorio,8,764.1
2018-02-20,presente_geral,32,4916.96
2018-02-20,presente_perfume,14,722.6
2018-02-21,alimentos,2,47.39
2018-02-21,alimentos_bebidas,1,149.0
2018-02-21,baby,8,562.3
2018-02-21,beleza,32,3048.02
2018-02-21,brinquedos,7,619.5
2018-02-21,esportes,23,1949.22
2018-02-21,presente_acessorio,9,293.8
2018-02-21,presente_geral,26,6268.35
2018-02-21,presente_perfume,4,338.69
2018-02-22,alimentos,2,55.8
2018-02-22,alimentos_bebidas,1,53.4
2018-02-22,baby,9,1702.98
2018-02-22,beleza,31,2968.07
2018-02-22,brinquedos,4,248.57
2018-02-22,esportes,31,2576.19
2018-02-22,pet,3,231.98000000000002
2018-02-22,presente_acessorio,3,188.9
2018-02-22,presente_geral,22,3094.85
2018-02-22,presente_perfume,6,250.12
2018-02-23,alimentos,1,41.49
2018-02-23,baby,5,447.77
2018-02-23,bebidas,1,47.49
2018-02-23,beleza,22,2185.31
2018-02-23,brinquedos,5,163.78
2018-02-23,esportes,22,1983.15
2018-02-23,pet,4,389.99
2018-02-23,presente_acessorio,2,88.69
2018-02-23,presente_geral,13,2644.4700000000003
2018-02-23,presente_perfume,6,838.69
2018-02-24,alimentos_bebidas,1,40.8
2018-02-24,baby,4,287.83000000000004
2018-02-24,bebidas,4,110.19
2018-02-24,beleza,15,1523.49
2018-02-24,brinquedos,5,313.29
2018-02-24,esportes,17,2113.08
2018-02-24,pet,1,89.7
2018-02-24,presente_acessorio,7,845.27
2018-02-24,presente_geral,22,3398.2200000000003
2018-02-24,presente_perfume,7,519.77
2018-02-25,alimentos,1,27.9
2018-02-25,alimentos_bebidas,4,150.0
2018-02-25,baby,8,815.5
2018-02-25,bebidas,2,66.98
2018-02-25,beleza,21,2625.25
2018-02-25,brinquedos,2,219.0
2018-02-25,esportes,19,1614.13
2018-02-25,pet,6,454.0
2018-02-25,presente_acessorio,3,279.79
2018-02-25,presente_geral,20,2879.06
2018-02-25,presente_perfume,5,579.77
2018-02-26,alimentos,2,78.31
2018-02-26,alimentos_bebidas,4,121.23
2018-02-26,baby,7,2713.4
2018-02-26,bebidas,1,47.49
2018-02-26,beleza,34,6133.75
2018-02-26,brinquedos,9,2444.88
2018-02-26,esportes,26,4194.8
2018-02-26,pet,3,333.0
2018-02-26,presente_acessorio,2,1709.98
2018-02-26,presente_geral,24,4089.32
2018-02-26,presente_perfume,13,1226.78
2018-02-27,alimentos,3,146.97
2018-02-27,baby,8,4469.79
2018-02-27,bebidas,1,45.0
2018-02-27,beleza,34,4879.62
2018-02-27,brinquedos,8,739.59
2018-02-27,esportes,27,2828.74
2018-02-27,pet,7,601.6800000000001
2018-02-27,presente_acessorio,4,293.8
2018-02-27,presente_geral,20,3002.35
2018-02-27,presente_perfume,2,218.0
2018-02-28,alimentos,5,382.3
2018-02-28,baby,10,2361.49
2018-02-28,beleza,21,5318.36
2018-02-28,brinquedos,6,330.6
2018-02-28,esportes,40,4860.01
2018-02-28,pet,3,316.9
2018-02-28,presente_acessorio,6,668.98
2018-02-28,presente_geral,20,6192.15
2018-02-28,presente_perfume,13,1246.7
2018-03-01,alimentos_bebidas,1,60.0
2018-03-01,baby,10,3346.33
2018-03-01,beleza,23,3538.86
2018-03-01,brinquedos,7,609.55
2018-03-01,esportes,24,2626.04
2018-03-01,pet,4,434.70000000000005
2018-03-01,presente_acessorio,7,972.9000000000001
2018-03-01,presente_geral,22,3729.7200000000003
2018-03-01,presente_perfume,9,566.76
2018-03-02,alimentos_bebidas,3,390.0
2018-03-02,baby,4,444.6
2018-03-02,bebidas,2,132.49
2018-03-02,beleza,29,4431.55
2018-03-02,brinquedos,11,1205.0
2018-03-02,esportes,23,2193.96
2018-03-02,pet,10,996.37
2018-03-02,presente_acessorio,10,915.26
2018-03-02,presente_geral,23,4163.44
2018-03-02,presente_perfume,8,981.1
2018-03-03,alimentos,1,27.9
2018-03-03,alimentos_bebidas,3,43.47
2018-03-03,baby,4,176.87
2018-03-03,beleza,25,4312.2699999999995
2018-03-03,brinquedos,4,420.8
2018-03-03,esportes,15,1527.8600000000001
2018-03-03,pet,5,453.79
2018-03-03,presente_acessorio,2,518.9
2018-03-03,presente_geral,17,3104.0299999999997
2018-03-03,presente_perfume,7,942.5699999999999
2018-03-04,alimentos,1,27.9
2018-03-04,baby,7,1186.1000000000001
2018-03-04,beleza,24,3320.57
2018-03-04,brinquedos,5,447.70000000000005
2018-03-04,esportes,29,2746.52
2018-03-04,pet,2,169.9
2018-03-04,presente_acessorio,6,333.09000000000003
2018-03-04,presente_geral,22,5750.2300000000005
2018-03-04,presente_perfume,9,1087.71
2018-03-05,baby,4,225.88
2018-03-05,beleza,23,2199.46
2018-03-05,brinquedos,3,343.9
2018-03-05,esportes,28,4914.25
2018-03-05,pet,2,199.60000000000002
2018-03-05,presente_acessorio,7,536.3
2018-03-05,presente_geral,18,3235.31
2018-03-05,presente_perfume,11,682.46
2018-03-06,alimentos,3,145.7
2018-03-06,alimentos_bebidas,1,40.8
2018-03-06,baby,5,372.59
2018-03-06,beleza,25,5936.29
2018-03-06,brinquedos,6,483.79
2018-03-06,esportes,28,2705.79
2018-03-06,pet,1,59.0
2018-03-06,presente_acessorio,4,142.5
2018-03-06,presente_geral,23,4046.61
2018-03-06,presente_perfume,6,1116.58
2018-03-07,alimentos,1,27.9
2018-03-07,baby,7,605.6700000000001
2018-03-07,bebidas,5,237.45000000000002
2018-03-07,beleza,23,4056.3
2018-03-07,brinquedos,6,1172.59
2018-03-07,esportes,35,4212.32
2018-03-07,presente_acessorio,5,186.18
2018-03-07,presente_geral,25,4945.38
2018-03-07,presente_perfume,3,264.8
2018-03-08,alimentos,1,19.99
2018-03-08,baby,3,1096.8
2018-03-08,beleza,28,3507.81
2018-03-08,brinquedos,6,351.68
2018-03-08,esportes,32,3456.9700000000003
2018-03-08,pet,2,155.7
2018-03-08,presente_acessorio,4,183.8
2018-03-08,presente_geral,19,2921.66
2018-03-08,presente_perfume,7,264.17
2018-03-09,alimentos,1,70.47
2018-03-09,alimentos_bebidas,1,35.9
2018-03-09,baby,6,424.44
2018-03-09,beleza,29,3365.76
2018-03-09,brinquedos,3,895.6999999999999
2018-03-09,esportes,15,3541.7400000000002
2018-03-09,pet,2,147.89000000000001
2018-03-09,presente_acessorio,2,129.0
2018-03-09,presente_geral,25,6837.1
2018-03-09,presente_perfume,5,351.51
2018-03-10,alimentos_bebidas,1,21.0
2018-03-10,baby,5,292.44
2018-03-10,beleza,19,3709.8199999999997
2018-03-10,brinquedos,5,458.21000000000004
2018-03-10,esportes,15,2113.7200000000003
2018-03-10,pet,1,59.9
2018-03-10,presente_geral,36,6549.32
2018-03-10,presente_perfume,10,1220.46
2018-03-11,alimentos,1,27.9
2018-03-11,alimentos_bebidas,1,49.9
2018-03-11,baby,5,1918.69
2018-03-11,bebidas,1,105.0
2018-03-11,beleza,23,3521.13
2018-03-11,brinquedos,15,876.1800000000001
2018-03-11,esportes,29,3926.51
2018-03-11,pet,6,445.79
2018-03-11,presente_acessorio,5,229.69
2018-03-11,presente_geral,16,2977.31
2018-03-11,presente_perfume,7,748.39
2018-03-12,alimentos,2,100.0
2018-03-12,baby,6,660.47
2018-03-12,beleza,22,3563.74
2018-03-12,brinquedos,4,275.3
2018-03-12,esportes,29,4786.05
2018-03-12,pet,8,472.99
2018-03-12,presente_acessorio,7,263.68
2018-03-12,presente_geral,20,4421.82
2018-03-12,presente_perfume,3,607.71
2018-03-13,alimentos_bebidas,1,570.0
2018-03-13,baby,9,1954.94
2018-03-13,bebidas,1,47.49
2018-03-13,beleza,17,3034.25
2018-03-13,brinquedos,9,1811.17
2018-03-13,esportes,34,3317.0
2018-03-13,pet,1,189.9
2018-03-13,presente_acessorio,4,562.99
2018-03-13,presente_flores,1,29.89
2018-03-13,presente_geral,22,4368.25
2018-03-13,presente_perfume,12,711.15
2018-03-14,alimentos,2,84.87
2018-03-14,baby,6,387.59000000000003
2018-03-14,bebidas,1,40.0
2018-03-14,beleza,15,1918.62
2018-03-14,brinquedos,13,1017.76
2018-03-14,esportes,25,2211.45
2018-03-14,pet,2,163.01
2018-03-14,presente_acessorio,2,254.8
2018-03-14,presente_geral,20,2103.93
2018-03-14,presente_perfume,5,346.28000000000003
2018-03-15,alimentos,4,283.83
2018-03-15,baby,13,1564.49
2018-03-15,bebidas,1,47.49
2018-03-15,beleza,28,3863.92
2018-03-15,brinquedos,11,638.66
2018-03-15,esportes,25,2676.2599999999998
2018-03-15,pet,4,276.4
2018-03-15,presente_acessorio,2,284.9
2018-03-15,presente_geral,28,7106.35
2018-03-15,presente_perfume,8,737.21
2018-03-16,alimentos,1,56.97
2018-03-16,alimentos_bebidas,1,187.0
2018-03-16,baby,13,3011.63
2018-03-16,beleza,24,3831.08
2018-03-16,brinquedos,13,1505.74
2018-03-16,esportes,25,2342.41
2018-03-16,pet,3,353.79
2018-03-16,presente_acessorio,5,181.9
2018-03-16,presente_geral,28,3937.85
2018-03-16,presente_perfume,8,818.5
2018-03-17,alimentos,1,56.97
2018-03-17,baby,5,449.19
2018-03-17,beleza,18,1307.1000000000001
2018-03-17,brinquedos,5,303.69
2018-03-17,esportes,20,1816.02
2018-03-17,pet,3,819.89
2018-03-17,presente_acessorio,1,50.0
2018-03-17,presente_geral,19,3148.06
2018-03-17,presente_perfume,3,144.79
2018-03-18,alimentos,2,55.8
2018-03-18,baby,6,485.68
2018-03-18,beleza,13,1254.1100000000001
2018-03-18,brinquedos,10,472.58000000000004
2018-03-18,esportes,15,1290.49
2018-03-18,pet,10,979.4
2018-03-18,presente_acessorio,4,427.79999999999995
2018-03-18,presente_geral,21,4744.97
2018-03-18,presente_perfume,9,1732.6799999999998
2018-03-19,alimentos,4,183.24
2018-03-19,baby,8,2592.49
2018-03-19,bebidas,1,47.49
2018-03-19,beleza,24,2821.89
2018-03-19,brinquedos,4,928.78
2018-03-19,esportes,28,2904.62
2018-03-19,pet,9,1821.0800000000002
2018-03-19,presente_acessorio,4,163.9
2018-03-19,presente_geral,32,4791.55
2018-03-19,presente_perfume,11,754.18
2018-03-20,alimentos,1,27.9
2018-03-20,alimentos_bebidas,2,109.9
2018-03-20,baby,3,142.7
2018-03-20,bebidas,2,66.49000000000001
2018-03-20,beleza,41,3860.62
2018-03-20,brinquedos,8,910.1
2018-03-20,esportes,25,2827.4900000000002
2018-03-20,pet,5,546.38
2018-03-20,presente_acessorio,4,140.5
2018-03-20,presente_geral,17,4236.38
2018-03-20,presente_perfume,7,620.98
2018-03-21,baby,10,2101.64
2018-03-21,beleza,24,2075.94
2018-03-21,brinquedos,7,762.09
2018-03-21,esportes,23,2427.94
2018-03-21,pet,1,142.9
2018-03-21,presente_acessorio,9,742.38
2018-03-21,presente_geral,28,7837.35
2018-03-21,presente_perfume,10,1055.28
2018-03-22,alimentos,2,127.44
2018-03-22,alimentos_bebidas,1,699.9
2018-03-22,baby,9,754.67
2018-03-22,beleza,20,1436.35
2018-03-22,brinquedos,6,464.67
2018-03-22,esportes,24,1893.26
2018-03-22,pet,1,99.9
2018-03-22,presente_acessorio,5,558.1
2018-03-22,presente_geral,20,3225.8
2018-03-22,presente_perfume,3,173.88000000000002
2018-03-23,alimentos,1,27.9
2018-03-23,baby,13,2586.5899999999997
2018-03-23,bebidas,1,6.0
2018-03-23,beleza,13,2237.07
2018-03-23,brinquedos,5,473.6
2018-03-23,esportes,18,1689.9
2018-03-23,pet,3,304.89
2018-03-23,presente_acessorio,4,147.89
2018-03-23,presente_geral,23,3876.0699999999997
2018-03-23,presente_perfume,8,755.32
2018-03-24,baby,6,2203.7799999999997
2018-03-24,beleza,4,404.78999999999996
2018-03-24,brinquedos,9,1381.48
2018-03-24,esportes,19,1621.52
2018-03-24,pet,7,1158.69
2018-03-24,presente_acessorio,1,29.99
2018-03-24,presente_flores,1,29.89
2018-03-24,presente_geral,19,5810.45
2018-03-24,presente_perfume,4,707.6999999999999
2018-03-25,alimentos,2,37.48
2018-03-25,baby,8,2667.7
2018-03-25,beleza,13,1341.15
2018-03-25,brinquedos,11,886.88
2018-03-25,esportes,20,2106.07
2018-03-25,pet,11,673.0
2018-03-25,presente_acessorio,5,628.1
2018-03-25,presente_geral,20,3820.41
2018-03-25,presente_perfume,4,330.49
2018-03-26,alimentos,1,27.9
2018-03-26,baby,11,2287.69
2018-03-26,bebidas,2,60.8
2018-03-26,beleza,28,2217.71
2018-03-26,brinquedos,7,317.08
2018-03-26,esportes,28,5116.28
2018-03-26,pet,5,902.69
2018-03-26,presente_acessorio,6,347.5
2018-03-26,presente_geral,24,3751.2799999999997
2018-03-26,presente_perfume,1,119.7
2018-03-27,alimentos,1,56.97
2018-03-27,alimentos_bebidas,1,51.0
2018-03-27,baby,5,2253.0
2018-03-27,bebidas,1,43.0
2018-03-27,beleza,17,2436.62
2018-03-27,brinquedos,10,847.88
2018-03-27,esportes,34,3159.29
2018-03-27,pet,4,212.60000000000002
2018-03-27,presente_acessorio,1,29.9
2018-03-27,presente_geral,17,3362.65
2018-03-27,presente_perfume,7,601.15
2018-03-28,alimentos,2,84.87
2018-03-28,alimentos_bebidas,1,35.0
2018-03-28,baby,6,1811.8
2018-03-28,bebidas,2,86.0
2018-03-28,beleza,18,1823.53
2018-03-28,brinquedos,5,392.77
2018-03-28,esportes,19,1466.68
2018-03-28,pet,2,304.0
2018-03-28,presente_acessorio,7,217.7
2018-03-28,presente_geral,24,5880.56
2018-03-28,presente_perfume,5,602.09
2018-03-29,alimentos_bebidas,1,56.9
2018-03-29,baby,7,1358.9
2018-03-29,beleza,19,1185.28
2018-03-29,brinquedos,4,330.97
2018-03-29,esportes,13,1313.6399999999999
2018-03-29,pet,1,148.47
2018-03-29,presente_acessorio,5,567.9
2018-03-29,presente_flores,1,29.89
2018-03-29,presente_geral,18,2760.71
2018-03-29,presente_perfume,2,155.6
2018-03-30,baby,3,647.8
2018-03-30,beleza,17,917.73
2018-03-30,brinquedos,5,960.77
2018-03-30,esportes,24,1991.78
2018-03-30,pet,3,306.70000000000005
2018-03-30,presente_acessorio,5,246.69
2018-03-30,presente_geral,13,2154.1
2018-03-30,presente_perfume,4,242.78
2018-03-31,alimentos,1,389.0
2018-03-31,baby,8,805.59
2018-03-31,bebidas,1,43.0
2018-03-31,beleza,10,1057.25
2018-03-31,brinquedos,8,870.48
2018-03-31,esportes,11,733.13
2018-03-31,pet,4,400.89
2018-03-31,presente_acessorio,4,102.27
2018-03-31,presente_geral,15,3853.77
2018-03-31,presente_perfume,2,637.9
2018-04-01,alimentos,1,27.9
2018-04-01,baby,5,1301.6
2018-04-01,bebidas,1,43.0
2018-04-01,beleza,22,4208.15
2018-04-01,brinquedos,5,1127.7
2018-04-01,esportes,20,1695.33
2018-04-01,pet,7,592.43
2018-04-01,presente_acessorio,5,643.49
2018-04-01,presente_geral,15,3339.24
2018-04-01,presente_perfume,7,455.76
2018-04-02,baby,3,694.89
2018-04-02,beleza,14,1158.94
2018-04-02,brinquedos,10,662.75
2018-04-02,esportes,39,5048.1
2018-04-02,pet,4,261.96999999999997
2018-04-02,presente_acessorio,3,185.1
2018-04-02,presente_geral,30,5068.16
2018-04-02,presente_perfume,6,510.18
2018-04-03,alimentos,4,149.8
2018-04-03,baby,12,2850.18
2018-04-03,beleza,22,2327.93
2018-04-03,brinquedos,14,1381.69
2018-04-03,esportes,27,3493.7200000000003
2018-04-03,pet,5,520.6
2018-04-03,presente_acessorio,3,94.2
2018-04-03,presente_geral,25,4678.16
2018-04-03,presente_perfume,6,694.3
2018-04-04,alimentos_bebidas,2,93.55
2018-04-04,baby,4,549.7
2018-04-04,bebidas,2,107.0
2018-04-04,beleza,27,3881.39
2018-04-04,brinquedos,9,590.07
2018-04-04,esportes,28,2143.13
2018-04-04,pet,8,1052.03
2018-04-04,presente_acessorio,8,954.58
2018-04-04,presente_geral,20,4252.07
2018-04-04,presente_perfume,8,859.48
2018-04-05,baby,9,916.73
2018-04-05,beleza,23,5179.03
2018-04-05,brinquedos,5,989.5999999999999
2018-04-05,esportes,27,3389.31
2018-04-05,pet,8,968.1800000000001
2018-04-05,presente_acessorio,5,418.0
2018-04-05,presente_geral,25,5759.1
2018-04-05,presente_perfume,9,648.87
2018-04-06,alimentos_bebidas,2,48.3
2018-04-06,baby,5,954.8
2018-04-06,bebidas,1,31.49
2018-04-06,beleza,22,2804.1
2018-04-06,brinquedos,4,1029.8899999999999
2018-04-06,esportes,11,1040.76
2018-04-06,pet,7,619.2
2018-04-06,presente_acessorio,3,103.59
2018-04-06,presente_geral,10,1736.65
2018-04-06,presente_perfume,7,823.48
2018-04-07,alimentos,1,27.9
2018-04-07,baby,4,1225.38
2018-04-07,beleza,18,2128.16
2018-04-07,brinquedos,4,487.39
2018-04-07,esportes,12,900.24
2018-04-07,pet,4,405.79
2018-04-07,presente_geral,19,3544.07
2018-04-07,presente_perfume,2,249.99
2018-04-08,alimentos,1,56.97
2018-04-08,baby,7,1906.38
2018-04-08,bebidas,1,20.0
2018-04-08,beleza,18,1803.4
2018-04-08,brinquedos,3,657.48
2018-04-08,esportes,14,1409.58
2018-04-08,pet,4,414.8
2018-04-08,presente_acessorio,7,392.59000000000003
2018-04-08,presente_geral,12,1875.53
2018-04-08,presente_perfume,8,559.88
2018-04-09,alimentos,2,94.0
2018-04-09,alimentos_bebidas,1,49.9
2018-04-09,baby,13,4121.67
2018-04-09,bebidas,5,799.0
2018-04-09,beleza,24,4100.23
2018-04-09,brinquedos,3,367.97
2018-04-09,esportes,27,4293.83
2018-04-09,pet,8,791.6800000000001
2018-04-09,presente_acessorio,2,164.9
2018-04-09,presente_flores,1,42.0
2018-04-09,presente_geral,15,2407.47
2018-04-09,presente_perfume,10,354.32
2018-04-10,alimentos,1,59.9
2018-04-10,alimentos_bebidas,2,99.8
2018-04-10,baby,12,1873.87
2018-04-10,bebidas,4,172.0
2018-04-10,beleza,16,2548.55
2018-04-10,brinquedos,4,133.87
2018-04-10,esportes,14,1299.29
2018-04-10,pet,9,1015.77
2018-04-10,presente_acessorio,3,168.89000000000001
2018-04-10,presente_geral,29,3923.52
2018-04-10,presente_perfume,5,164.59
2018-04-11,alimentos,1,27.9
2018-04-11,baby,9,1646.14
2018-04-11,bebidas,1,41.76
2018-04-11,beleza,29,2526.57
2018-04-11,brinquedos,4,761.6999999999999
2018-04-11,esportes,32,2563.03
2018-04-11,pet,6,1014.4
2018-04-11,presente_acessorio,3,123.89
2018-04-11,presente_geral,22,5367.4800000000005
2018-04-11,presente_perfume,7,820.09
2018-04-12,alimentos,1,32.49
2018-04-12,baby,4,319.70000000000005
2018-04-12,bebidas,3,73.6
2018-04-12,beleza,23,2951.97
2018-04-12,brinquedos,5,257.69
2018-04-12,esportes,29,3815.65
2018-04-12,pet,5,238.39
2018-04-12,presente_acessorio,2,84.89
2018-04-12,presente_geral,14,3295.85
2018-04-12,presente_perfume,8,642.6800000000001
2018-04-13,alimentos,1,27.9
2018-04-13,baby,7,1972.96
2018-04-13,bebidas,5,102.5
2018-04-13,beleza,23,3180.02
2018-04-13,brinquedos,7,581.39
2018-04-13,esportes,12,917.88
2018-04-13,pet,5,594.8
2018-04-13,presente_acessorio,1,189.9
2018-04-13,presente_geral,19,3958.38
2018-04-13,presente_perfume,4,604.88
2018-04-14,baby,7,1030.67
