seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,252,1095,862378.3,671253.49,1685.5,171.3,0.05,255.0007,87.7
42,253,1095,821453.44,639203.95,1699.2,102.2,0.05,264.5302,88.1
42,254,1095,836715.75,647798.99,1731.6,102.2,0.05,259.0612,87.7
42,255,1095,818399.94,637091.9,1745.8,153.4,0.05,258.6364,87.9
42,256,1095,824386.4,631771.12,1737.9,193.3,0.05,267.9894,88.8
42,257,1095,868791.8,674652.76,1647.2,309.7,0.05,260.1023,86.6
42,258,1095,827430.75,641950.14,1743.3,112.8,0.05,263.434,87.9
42,259,1095,864141.2,675487.18,1622.3,269.7,0.05,264.428,86.4
42,260,1095,872605.06,675693.0,1527.3,243.8,0.05,263.9584,87.9
42,261,1095,836133.2,645633.61,1691.1,171.7,0.05,272.2223,89.5
42,262,1095,817266.2,639318.28,1838.1,174.3,0.05,264.9198,89.6
42,263,1095,850402.3,661396.42,1685.1,232.7,0.05,260.7892,89.0
42,264,1095,826916.94,632789.56,1639.8,157.6,0.05,268.9904,89.8
42,265,1095,838369.6,659478.44,1713.3,241.9,0.05,262.4094,89.2
42,266,1095,828363.8,632338.69,1681.3,153.7,0.05,271.994,87.9
42,267,1095,820661.8,635689.63,1711.3,141.3,0.05,265.8047,87.7
42,268,1095,832842.25,633362.18,1729.1,128.2,0.05,255.9871,89.0
42,269,1095,848001.06,656014.45,1682.8,240.3,0.05,261.283,88.3
42,270,1095,851461.7,653073.83,1726.6,123.0,0.05,265.5984,87.6
42,271,1095,822184.3,632960.53,1770.5,143.6,0.05,278.9909,89.9
42,272,1095,832365.25,640944.51,1758.5,123.6,0.05,265.8721,87.3
42,273,1095,826734.94,633579.21,1833.5,177.6,0.05,267.7218,89.9
42,274,1095,838343.4,648038.72,1699.2,70.3,0.05,266.1846,88.6
42,275,1095,829526.3,643655.01,1767.5,121.1,0.05,265.2272,88.4
42,276,1095,850915.8,660858.61,1627.3,166.9,0.05,272.9736,89.4
42,277,1095,832035.8,647247.68,1766.2,96.8,0.05,264.6189,88.3
42,278,1095,846162.0,659880.23,1678.6,150.0,0.05,259.8179,88.7
42,279,1095,823153.6,633630.74,1809.1,97.5,0.05,267.757,89.7
42,280,1095,878654.4,680368.46,1663.9,209.5,0.05,259.5202,89.6
42,281,1095,836051.5,643582.44,1725.6,172.4,0.05,267.0362,88.3
42,282,1095,830725.5,643445.71,1760.2,95.8,0.05,271.3108,88.8
42,283,1095,830015.5,642108.99,1723.4,103.3,0.05,261.3279,87.6
42,284,1095,839413.25,651419.68,1693.1,107.1,0.05,270.8295,87.9
