ano_snapshot,mes_snapshot,categoria,sku,estoque,ultima_venda
2024,3,SNACK DIVERSOS,BATATA LAYS COPA PICANHA 62G,5.0,2026-05-09
2024,3,SNACK DIVERSOS,BATATA LAYS COPA QUEIJO CAMEMBERT 62G,5.0,2026-04-18
2024,3,SNACK DIVERSOS,BATATA LAYS SENSACOES FRANGO GRELHADO 35G,1.0,2026-05-08
2024,3,SNACK DIVERSOS,BATATA LAYS SOUR CREAM 62G,1.0,2026-05-10
2024,3,SNACK DIVERSOS,BATATA LAYS TACO MEXICANO 62G,1.0,2026-04-18
2024,3,SNACK DIVERSOS,BATATA PRINGLES STRANGER THINGS BACON 100G,0.0,2025-12-21
2024,3,SNACK DIVERSOS,CEBOLITOS 36G,0.0,2026-03-29
2024,3,SNACK DIVERSOS,CEBOLITOS 36G,-1.0,2026-05-09
2024,3,SNACK DIVERSOS,EBICEN SALGADINHO SABOR CEBOLA 30G,0.0,2026-01-05
2024,3,SNACK DIVERSOS,KELECK BATATA FRITA PEPERONI 90G,1.0,2026-05-05
2024,3,SNACK DIVERSOS,PINGO D OURO BACON 76G,0.0,2026-03-01
2024,3,SNACK DIVERSOS,PURURUCA MILHO PICANTE KELECK 90G,14.0,2026-05-06
2024,3,SNACK DIVERSOS,SALGADINHO CHEEZ IT PARMESSAO SNACK 65G,0.0,2026-02-07
2024,3,SNACK DIVERSOS,SALGADINHO CHEEZ IT SNAPD NACHO EXPLOSION 45G,0.0,2026-02-26
2024,3,SNACK DIVERSOS,SALGADINHO CHEEZ IT SNAPD QUEIJO 45G,0.0,2026-03-05
2024,3,SNACK DIVERSOS,SALGADINHO KELECK BACON 60G,2.0,2026-05-07
2024,3,SNACK DIVERSOS,SALGADINHO TOP SNACKS COSTELINHA COM LIMAO 51G,0.0,2026-04-24
2024,3,SNACK DIVERSOS,YOKITOS ANEIS CEBOLA 54GR,6.0,2026-04-28
2024,3,SNACK DIVERSOS,YOKITOS CONCHINHAS PRESUNTO 54GR,-3.0,2026-04-25
2024,3,SNACK DIVERSOS,YOKITOS REDINHA QUEIJO 45GR,0.0,2026-03-22
2024,3,SNACK ELMA CHIPS,BACONZITOS 34G,0.0,2026-02-20
2024,3,SNACK ELMA CHIPS,BACONZITOS 86G,0.0,2026-05-09
2024,3,SNACK ELMA CHIPS,BATATA ELMA CHIPS SENSACOES PEITO PERU 35G,1.0,2026-05-08
2024,3,SNACK ELMA CHIPS,BATATA RUFFLES CEBOLA E SALSA 32G,0.0,2026-04-14
2024,3,SNACK ELMA CHIPS,BATATA RUFFLES CEBOLA E SALSA 32G,0.0,2026-03-20
2024,3,SNACK ELMA CHIPS,BATATA RUFFLES CEBOLA E SALSA 68G,1.0,2026-05-07
2024,3,SNACK ELMA CHIPS,BATATA RUFFLES CHURRASCO 32G,4.0,2026-05-10
2024,3,SNACK ELMA CHIPS,BATATA RUFFLES ORIGINAL 32G,0.0,2026-03-18
2024,3,SNACK ELMA CHIPS,BATATA RUFFLES SOUR CREAM E CEBOLA 100G,0.0,2026-04-16
2024,3,SNACK ELMA CHIPS,BATATA RUFFLES TUBO ORIGINAL 100G,0.0,2026-05-06
2024,3,SNACK ELMA CHIPS,CEBOLITOS 45G,0.0,2024-10-07
2024,3,SNACK ELMA CHIPS,CEBOLITOS 91G,3.0,2026-05-06
2024,3,SNACK ELMA CHIPS,CEBOLITOS 91G,0.0,2026-04-27
2024,3,SNACK ELMA CHIPS,CHEETOS ASSADO BOLA QUEIJO SUICO 34G,3.0,2026-05-07
2024,3,SNACK ELMA CHIPS,CHEETOS ASSADO BOLA QUEIJO SUICO 37G,0.0,2026-04-22
2024,3,SNACK ELMA CHIPS,CHEETOS ASSADO LUA QUEIJO 40G,0.0,2026-02-16
2024,3,SNACK ELMA CHIPS,CHEETOS ASSADO MIX QUEIJO 41G,0.0,2026-03-14
2024,3,SNACK ELMA CHIPS,CHEETOS CRUNCHY PIMENTA MEXICANA 47G,0.0,2026-01-16
2024,3,SNACK ELMA CHIPS,CHEETOS LUA PARMESAO 34G,4.0,2026-05-09
2024,3,SNACK ELMA CHIPS,CHEETOS LUA PARMESAO 95G,0.0,2026-02-27
2024,3,SNACK ELMA CHIPS,CHEETOS MIX DE QUEIJOS 34G,1.0,2026-05-08
2024,3,SNACK ELMA CHIPS,CHEETOS MIX DE QUEIJOS 82G,0.0,2026-03-13
2024,3,SNACK ELMA CHIPS,CHEETOS ONDA 45G,0.0,2026-03-20
2024,3,SNACK ELMA CHIPS,CHEETOS ONDA REQUEIJAO 105G,0.0,2026-03-11
2024,3,SNACK ELMA CHIPS,CHEETOS ONDA REQUEIJAO 39G,12.0,2026-04-27
2024,3,SNACK ELMA CHIPS,CHEETOS ONDA REQUEIJÃO 90G,4.0,2026-04-13
2024,3,SNACK ELMA CHIPS,DORITOS DINAMITA PIMENTA MEXICANA 60G,3.0,2026-03-21
2024,3,SNACK ELMA CHIPS,DORITOS DINAMITE FLAMIN HOT 60G,0.0,2026-05-01
2024,3,SNACK ELMA CHIPS,DORITOS KETCHUP 37G,0.0,2026-02-25
2024,3,SNACK ELMA CHIPS,DORITOS QUEIJO NACHO 120G,6.0,2026-05-09
2024,3,SNACK ELMA CHIPS,DORITOS QUEIJO NACHO 37G,6.0,2026-04-26
2024,3,SNACK ELMA CHIPS,DORITOS QUEIJO NACHO 75G,9.0,2026-05-10
2024,3,SNACK ELMA CHIPS,DORITOS SWEET CHILLI 37G,0.0,2026-04-16
2024,3,SNACK ELMA CHIPS,FANDANGOS PRESUNTO 105G,0.0,2026-02-23
2024,3,SNACK ELMA CHIPS,FANDANGOS PRESUNTO 37G,0.0,2026-05-08
2024,3,SNACK ELMA CHIPS,FANDANGOS QUEIJO 105G,0.0,2026-03-09
2024,3,SNACK ELMA CHIPS,FANDANGOS QUEIJO 37G,3.0,2026-05-04
2024,3,SNACK ELMA CHIPS,FANDANGOS QUEIJO 37G,0.0,2026-03-08
2024,3,SNACK ELMA CHIPS,FANDANGOS QUEIJO 85G,1.0,2026-04-24
2024,3,SNACK ELMA CHIPS,LAY'S CLASSICA 70G,0.0,2026-04-03
2024,3,SNACK ELMA CHIPS,LAY'S SOUR CREAM 70G,0.0,2026-03-20
2024,3,SNACK ELMA CHIPS,RUFFLES CHURRASCO 32G,0.0,2026-03-16
2024,3,SNACK ELMA CHIPS,RUFFLES CHURRASCO 68GR,0.0,2026-04-09
2024,3,SNACK ELMA CHIPS,RUFFLES ORIGINAL 68G,6.0,2026-04-26
2024,3,SNACK ELMA CHIPS,RUFFLES PIMENTA MEXICANA 30G,1.0,2026-05-04
2024,3,SNACK ELMA CHIPS,RUFFLES SAL 115G,5.0,2026-04-19
2024,3,SNACK ELMA CHIPS,RUFFLES SAL 32G,1.0,2026-05-10
2024,3,SNACK ELMA CHIPS,SALGADINHO STIKSY ELMA CHIPS CLASSICO 76G,-3.0,2026-05-09
2024,3,SNACK PRINGLES,PRINGLES BATATA CHURRASCO 109G,5.0,2026-05-07
2024,3,SNACK PRINGLES,PRINGLES BATATA PIZZA CALABRESA 105G,0.0,2025-12-24
2024,3,SNACK TORCIDA,SALGADINHO PÃO DE ALHO TORCIDA CHURRAS 60G,0.0,2025-11-20
2024,3,SNACK TORCIDA,SALGADINHO TORCIDA BACON 60G,7.0,2026-05-09
2024,3,SNACK TORCIDA,SALGADINHO TORCIDA CEBOLA 60G,4.0,2026-05-07
2024,3,SNACK TORCIDA,SALGADINHO TORCIDA CHURRASCO 60G,0.0,2026-03-15
2024,3,SNACK TORCIDA,SALGADINHO TORCIDA PIMENTA MEXICANA 60G,8.0,2026-05-09
2024,3,SNACK TORCIDA,TORCIDA CHURRAS VINAGRETE 60G,0.0,2025-11-15
2024,3,SNACK TORCIDA,TORCIDA COSTELA C/ LIMAO 60G,0.0,2026-02-17
2024,3,SORVETE JUNDIÁ,PICOLE JUNDIA MAX PISTACHE 75G,12.0,2026-05-04
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIA BOMBOM ACAI COM LEITINHO 105G,6.0,2026-04-09
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIA DADINHO 70G,23.0,2026-04-25
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIA DADINHO MINI BOMBOM 105G,1.0,2026-05-08
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIA FUZZY ACAI C/ LEITINHO 75G,8.0,2026-04-12
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIA MAX PISTACHE MINI BOMBOM 105G,6.0,2026-05-07
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIA SABOR MAX TRUFADINHO 70G,0.0,2026-01-13
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIÁ ACAI C/GUARANA 60G,0.0,2025-10-25
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIÁ BRIGADEIRO 2LTS,0.0,2026-04-30
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIÁ CHOCOLATE 2LTS,0.0,2025-09-21
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIÁ COCO BRANCO 2LTS,0.0,2025-12-26
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIÁ CREME 2LTS,1.0,2025-12-31
2024,3,SORVETE JUNDIÁ,"SORVETE JUNDIÁ FASCINO COLLECTION TORTA LIMAO 1,5L",2.0,2026-03-08
2024,3,SORVETE JUNDIÁ,"SORVETE JUNDIÁ FASCINO COLLECTION TRUF. BIANCO 1,5L",0.0,2026-04-11
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIÁ FASCINO GRANCONE 70G,11.0,2026-03-31
2024,3,SORVETE JUNDIÁ,"SORVETE JUNDIÁ FASCINO PIPOCA 1,5L",2.0,2026-01-15
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIÁ MAX BROWNIE 75GR,0.0,2026-04-06
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIÁ MEXX MORANGO C/LEITE COND.110GR,6.0,2026-05-07
2024,3,SORVETE JUNDIÁ,SORVETE JUNDIÁ PICOLE AZULOKO,14.0,2026-04-30
2024,3,SORVETE JUNDIÁ,SORVETE MY LITTLE PONY BAUNILHA MORANGO E UVA 50G,21.0,2026-05-06
2024,3,SORVETE KIBON,KIBON CORNETTO CHOCOMIX 65G,13.0,2026-05-09
2024,3,SORVETE KIBON,"KIBON CREMOSISSIMO CHOCOLATE 1,5L",0.0,2026-01-11
2024,3,SORVETE KIBON,KIBON FRUTAS TROPICAIS 2L,1.0,2026-05-10
2024,3,SORVETE KIBON,KIBON FRUTILLY CHICLETE PINTA LINGUA 40G,31.0,2026-05-04
2024,3,SORVETE KIBON,KIBON FRUTTARE ABACAXI,12.0,2026-05-06
2024,3,SORVETE KIBON,KIBON FRUTTARE TANGERINA 59G,0.0,2026-03-24
2024,3,SORVETE KIBON,KIBON MAGNUM BOMBOM COOKIES E CREAM 85G,4.0,2026-05-10
2024,3,SORVETE KIBON,KIBON MAGNUM PISTACHE 64G,27.0,2026-04-30
2024,3,SORVETE KIBON,KIBON OS FAVORITOS MINI MORANGO 92G,0.0,2026-05-08
2024,3,SORVETE KIBON,KIBON SORVETE MINI CHICABOM 92G,1.0,2026-05-10
2024,3,SORVETE KIBON,"KIBON SUNDAE CHOCOLATE 1,4L",4.0,2026-03-08
2024,3,SORVETE KIBON,KIBON TABLITO 800ML,3.0,2026-05-01
2024,3,SORVETE KIBON,SORVETE KIBON MINI DOCE DE LEITE 92G,10.0,2026-04-14
2024,3,SORVETE KIBON,SORVETE KIBON TABLITO 3 CHOCOLATES 72G,18.0,2026-05-06
2024,3,SORVETE PERFETTO,SORVETE COOL KISS CHOCOLATE BELGA 500ML,6.0,2026-02-11
2024,3,SORVETE PERFETTO,SORVETE COOL KISS PISTACHIO 500ML,2.0,2026-03-01
2024,3,SOUZA CRUZ,CIGARRO LUCKY STRIKE AN AMERICAN ORIGINAL,0.0,2025-05-20
2024,3,SOUZA CRUZ,CIGARRO LUCKY STRIKE ORIGINAL MACO,3.0,2026-05-09
2024,3,SOUZA CRUZ,DUNHILL BLUE BLEND BOX,0.0,2025-11-10
2024,3,SOUZA CRUZ,DUNHILL IN BLUE BOX POS,-26.0,2026-05-10
2024,3,SOUZA CRUZ,DUNHILL INSIGNIA FULL RED BOX,17.0,2026-05-03
2024,3,SOUZA CRUZ,DUNHILL INSIGNIA RED BOX,-30.0,2026-05-10
2024,3,SOUZA CRUZ,DUNHILL OF LONDON BLUE BLEND BOX,-8.0,2026-05-10
