seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,235,1095,784131.6,632116.64,1827.5,132.5,0.05,232.9512,73.2
42,236,1095,803819.94,647181.12,1766.4,72.3,0.05,233.4692,72.4
42,237,1095,795042.75,638909.44,1814.3,82.9,0.05,235.0411,73.4
42,238,1095,833969.6,668245.74,1721.5,192.4,0.05,235.8241,72.6
42,239,1095,811010.6,650831.22,1745.3,151.9,0.05,231.6476,73.2
42,240,1095,822343.94,656792.19,1670.6,191.7,0.05,229.8393,72.1
42,241,1095,809144.75,650941.46,1703.5,102.5,0.05,241.7563,73.3
42,242,1095,819051.94,665189.52,1741.8,224.4,0.05,241.4247,73.7
42,243,1095,793193.2,634062.5,1752.7,164.8,0.05,231.3196,73.6
42,244,1095,781451.6,638463.33,1714.9,74.3,0.05,238.7128,74.0
42,245,1095,795185.8,637209.94,1835.8,74.6,0.05,238.5366,72.4
42,246,1095,812493.25,659155.14,1731.5,180.1,0.05,242.5068,74.2
42,247,1095,805212.56,647895.85,1764.0,93.7,0.05,237.333,73.9
42,248,1095,806906.25,645150.86,1800.1,78.6,0.05,233.8093,74.2
42,249,1095,800629.7,639142.43,1784.5,103.7,0.05,240.0925,74.5
42,250,1095,801720.94,634137.73,1841.0,145.1,0.05,227.9695,73.5
42,251,1095,828031.8,656818.06,1706.0,226.2,0.05,240.486,72.7
42,252,1095,826924.94,669460.05,1687.2,206.3,0.05,234.499,74.2
42,253,1095,801465.44,639511.69,1743.2,111.6,0.05,242.4112,73.9
42,254,1095,804588.75,648200.58,1767.0,72.2,0.05,240.5587,73.2
42,255,1095,787947.8,635717.04,1781.1,212.6,0.05,239.9774,73.7
42,256,1095,790176.8,628689.62,1808.3,86.1,0.05,241.622,73.1
42,257,1095,845236.3,678491.7,1652.7,158.8,0.05,241.3183,73.8
42,258,1095,798290.9,642003.12,1713.6,86.8,0.05,243.1061,74.3
42,259,1095,836992.6,675331.97,1769.7,218.8,0.05,244.2144,73.6
42,260,1095,843805.94,675997.59,1612.0,289.2,0.05,244.1917,75.0
42,261,1095,805264.2,646306.2,1689.5,151.3,0.05,247.5747,74.8
42,262,1095,791533.7,636033.82,1753.2,136.4,0.05,245.0256,74.3
42,263,1095,821410.94,660221.79,1736.4,191.7,0.05,241.4333,75.1
42,264,1095,793351.75,633539.47,1758.7,139.0,0.05,249.1731,74.9
42,265,1095,814347.4,658724.61,1747.8,203.0,0.05,244.9644,74.8
42,266,1095,788928.4,632323.11,1769.1,166.2,0.05,245.0696,74.2
42,267,1095,783039.4,632360.13,1770.0,124.9,0.05,244.3928,74.3
42,268,1095,791848.56,631303.19,1787.1,159.4,0.05,236.4549,73.6
42,269,1095,803210.56,650444.23,1722.2,191.3,0.05,242.6519,74.3
42,270,1095,819724.75,649826.87,1686.6,125.2,0.05,241.6079,73.2
42,271,1095,793025.6,632322.59,1795.3,142.3,0.05,253.2958,74.7
42,272,1095,803122.5,640844.63,1854.2,94.6,0.05,241.7818,73.7
42,273,1095,796027.25,635905.43,1812.0,176.1,0.05,243.4946,73.1
42,274,1095,810118.9,647347.01,1721.4,71.5,0.05,241.6591,73.0
42,275,1095,796689.8,640362.07,1807.3,101.1,0.05,240.7486,72.5
42,276,1095,828415.4,663439.66,1672.7,262.1,0.05,247.9574,73.6
42,277,1095,811475.06,649136.18,1737.3,100.0,0.05,239.3842,75.1
42,278,1095,820850.06,658446.97,1705.2,255.5,0.05,237.8514,74.2
42,279,1095,794386.4,630475.68,1730.1,102.0,0.05,244.2404,74.2
42,280,1095,845082.25,678865.75,1693.3,185.4,0.05,236.1411,75.3
42,281,1095,797946.9,643093.86,1776.1,179.9,0.05,246.6668,77.5
42,282,1095,798159.44,639188.33,1809.8,117.2,0.05,250.6315,75.7
42,283,1095,804007.94,642144.07,1775.1,108.2,0.05,241.6488,74.5
42,284,1095,812235.6,650673.61,1752.4,90.9,0.05,251.1325,75.8
42,285,1095,827758.5,663476.5,1636.2,221.4,0.05,241.6858,74.5
42,286,1095,796288.3,640977.34,1844.7,131.4,0.05,255.4241,76.5
42,287,1095,789100.2,641706.24,1840.0,113.6,0.05,249.3609,75.0
42,288,1095,807182.5,642014.79,1776.4,72.8,0.05,251.4265,73.9
42,289,1095,810341.5,646737.5,1708.3,195.4,0.05,254.4226,73.2
42,290,1095,799575.25,634206.11,1734.7,150.7,0.05,245.0715,73.8
42,291,1095,794029.4,641514.53,1813.7,116.2,0.05,248.4612,76.3
42,292,1095,797920.2,641464.67,1796.6,115.9,0.05,245.1521,75.4
42,293,1095,787729.44,630199.51,1753.9,132.6,0.05,243.4947,76.5
42,294,1095,786173.4,631796.63,1838.7,124.1,0.05,252.4296,76.4
42,295,1095,837976.6,669923.87,1678.0,213.6,0.05,236.2186,74.4
42,296,1095,781910.94,634872.86,1869.0,111.1,0.05,253.8955,76.2
42,297,1095,797547.25,638983.53,1748.9,85.0,0.05,246.7679,73.9
42,298,1095,794169.25,638692.16,1803.8,83.9,0.05,249.8297,75.0
42,299,1095,799519.6,644049.24,1822.2,88.9,0.05,242.4193,74.2
